cell_type,gene_symbol,gene_id_AD,log2FoldChange_AD,lfcSE_AD,stat_AD,pvalue_AD,padj_AD,log2FoldChange_PD,lfcSE_PD,stat_PD,pvalue_PD,padj_PD,brain_AD_PD_same_direction,conjunction_p,conjunction_FDR,retinal_donors_detected,retinal_positive_cells,retinal_total_counts,retina_expression,protein_rows,AD_donors_measured,Control_donors_measured,AD_retina_protein_measured,AD_retina_log2FC,AD_retina_t,AD_retina_pvalue,AD_retina_FDR,Lysis_AD_vs_Control_log2FC,RIPA_AD_vs_Control_log2FC,AD_retina_buffer_direction_consistent,AD_retina_nominal_P05,AD_retina_FDR05,UniProt,PD_AH_mean_Control,PD_AH_mean_PD,PD_AH_log2RFU_diff,PD_AH_Welch_t,PD_AH_pvalue,PD_AH_FDR,PD_AH_nominal_P05,PD_AH_FDR05,PD_AH_FDR05_abs_effect_gt1,PD_AH_FDR05_abs_effect_gt2,PD_aqueous_protein_measured,AD_retina_same_direction_as_AD_brain,PD_aqueous_same_direction_as_PD_brain,AD_retina_nominal_support,AD_retina_FDR_support,AD_retina_buffer_robust_support,PD_aqueous_nominal_support,PD_aqueous_FDR_support,PD_aqueous_strong_support,both_ocular_proteins_measured,both_ocular_same_disease_direction,dual_ocular_nominal_support,dual_ocular_FDR_support,multimodal_directional_support,multimodal_nominal_support,multimodal_FDR_support,matched_pathways,concordant_pathways,convergent_FDR05_pathways,core_evidence_class
OPC,EIF5A,ENSG00000132507.17,-0.2573683180068541,0.4363234201089388,-0.5898567579585707,0.5552866868107523,0.9478880545959232,-0.0097865908871501,0.3327247826148369,-0.029413471428965,0.9765348288071326,0.9982894298483832,True,0.4882674144035663,0.8720470040530115,7,31537.0,103153.0,True,1.0,8.0,8.0,True,-0.5807223751772668,-1.2059486035400582,0.2520374575316973,0.8768494707880053,-0.9233567965257166,-0.2380879538288134,True,False,False,P63241,5.9837852528984685,4.081559380011498,-1.9022258728869703,-1.5069512931109386,0.2016827231720996,0.2903557747463746,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,SLTM,ENSG00000137776.16,-0.0083202928099884,0.1122764914645937,-0.0741053866348526,0.9409265291340492,0.997524959257732,-0.0464395832107501,0.0869505168575111,-0.5340920892609796,0.5932778226126139,0.9779876942073444,True,0.4704632645670246,0.8720470040530115,7,28750.0,50604.0,True,1.0,8.0,8.0,True,-0.5072516540823031,-0.7583342298741376,0.4621921770375832,0.8768494707880053,-0.6164265663671955,-0.3980767417974036,True,False,False,Q9NWH9,0.5350842463817284,0.0,-0.5350842463817284,-2.4061770603537243,0.0270811928194264,0.0697252801067153,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,PSMC3,ENSG00000165916.8,-0.1531388583872537,0.4867372565561798,-0.3146232517123501,0.7530477227833149,0.9757689903908714,-0.0080581092150048,0.4125049418423717,-0.0195345761895965,0.9844146544899064,0.9991155504316348,True,0.4922073272449532,0.8720470040530115,7,30741.0,98124.0,True,1.0,8.0,8.0,True,-0.1759724237190134,-0.4168955883122917,0.6839007015909842,0.8998895469979937,-0.3474659849709454,-0.0044788624670815,True,False,False,P17980,4.2561100222511135,2.8330751634243603,-1.4230348588267532,-1.135840890102657,0.3063121946830036,0.4020805716101587,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,TSN,ENSG00000211460.11,-0.2918313871029697,0.2366718561797701,-1.233063330019695,0.2175521373032071,0.8610876101246644,-0.0072711405392879,0.1741526601038723,-0.041751533022528,0.9666967723375212,0.9973834955413586,True,0.4833483861687606,0.8720470040530115,7,19265.0,26414.0,True,1.0,8.0,8.0,True,-0.5437669456239398,-1.502391016972626,0.1596484917267678,0.8768494707880053,-0.7464558799103784,-0.3410780113374976,True,False,False,Q15631,3.6434850307130486,3.028981112301338,-0.6145039184117107,-0.6535035055785632,0.5440286163837287,0.6103029481253301,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,FASN,ENSG00000169710.8,-0.4992480117174918,0.3177389146860772,-1.571252335304109,0.1161240479697557,0.7906793298955426,-0.0072477868901322,0.1839453893280069,-0.0394018404952143,0.9685700125476212,0.9973834955413586,True,0.4842850062738105,0.8720470040530115,7,15538.0,49417.0,True,1.0,8.0,8.0,True,-0.4662545589988909,-0.8802722235743828,0.3975472130576554,0.8768494707880053,-0.6649803527733056,-0.2675287652244762,True,False,False,P49327,4.411379555120784,1.694722026565294,-2.71665752855549,-3.234138077021232,0.0295702150902322,0.0741339621491241,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,ACAA1,ENSG00000060971.17,-0.0068067798817224,0.2402697647032198,-0.0283297396579639,0.9773991612972576,0.9979314950583064,-0.2337177564638015,0.2604240315640579,-0.8974508038299556,0.3694784136282167,0.9467853316455792,True,0.4886995806486287,0.8720470040530115,7,16240.0,27381.0,True,1.0,8.0,8.0,True,-0.5198226818479377,-1.2385316631402834,0.2365029104529608,0.8768494707880053,-0.263086942257555,-0.7765584214383239,True,False,False,P09110,3.47784640636923,3.379723110103394,-0.0981232962658356,-0.1017994121383092,0.9234970542788415,0.9422054026355124,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,ACAT1,ENSG00000075239.13,-0.3261296127762432,0.200882656142168,-1.623483176892264,0.1044861567646832,0.781261356557355,-0.006523509682398,0.1006513211082648,-0.0648129563583279,0.9483229254594586,0.9967536417189752,True,0.4741614627297293,0.8720470040530115,7,23271.0,55027.0,True,1.0,8.0,8.0,True,-0.1826845895632303,-0.3039809308620648,0.7667894013318635,0.9199190526725244,-0.1216636834127093,-0.2437054957137476,True,False,False,P24752,6.8606153712546725,4.759685258361618,-2.100930112893055,-1.4383853954842822,0.221670517531215,0.3116080665766437,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,NFU1,ENSG00000169599.12,-0.3426154351421825,0.21762110096367,-1.5743667945112512,0.1154026758746546,0.7903089263996501,-0.0064544075710176,0.1289507921921637,-0.0500532603273908,0.9600799458731644,0.9970374879047438,True,0.4800399729365822,0.8720470040530115,7,21872.0,49082.0,True,1.0,8.0,8.0,True,-0.1307249975280129,-0.5417766455042126,0.5990538554017959,0.8851127791220113,0.029531512665855,-0.290981507721888,False,False,False,Q9UMS0,0.7462567104447952,0.0,-0.7462567104447952,-3.369825876740624,0.0034119698761945,0.0206069463357367,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,TMOD2,ENSG00000128872.9,0.305949654976358,0.1149173215854375,2.6623458566156515,0.0077598101432314,0.4964172889174871,0.0053368929959312,0.1001702241736603,0.053278237519754,0.9575102195133954,0.9970374879047438,True,0.4787551097566977,0.8720470040530115,7,16689.0,39821.0,True,1.0,8.0,8.0,True,0.1049595396646019,0.248124244290392,0.8096176922780138,0.9350382365153016,-0.0339084263583302,0.2438275056875269,False,False,False,Q9NZR1,0.4823286515030984,1.9848530998069704,1.5025244483038718,1.889995887314994,0.1263261381870734,0.2056413193428589,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,PPCDC,ENSG00000138621.11,-0.3361117307263431,0.1748029423877971,-1.92280362181024,0.0545047170796966,0.7210458959614434,-0.0046244329854707,0.1517760856489133,-0.0304687854196474,0.9756931874443764,0.9982894298483832,True,0.4878465937221883,0.8720470040530115,7,2897.0,3081.0,True,1.0,8.0,8.0,True,-0.1137764977256594,-0.1580367598928638,0.8767021564097314,0.9573955555895514,-1.0916041626222714,0.5148845658410366,False,False,False,Q96CD2,2.589727017620254,0.0,-2.589727017620254,-5.750524872040104,1.886010381487881e-05,0.000638886016729,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,CTNNB1,ENSG00000168036.17,-0.2019811143897647,0.143845719343888,-1.4041510259119627,0.1602738817948852,0.8310682741558917,-0.0045341684958654,0.0676198100514182,-0.0670538484568007,0.9465388347533704,0.9964942889502308,True,0.4732694173766852,0.8720470040530115,7,21702.0,39801.0,True,1.0,8.0,8.0,True,-0.4210658118448975,-0.7917165843220619,0.444628921108923,0.8768494707880053,-0.7534707944923404,-0.0886608291974511,True,False,False,P35222,3.0599622083105693,1.88095475147732,-1.1790074568332494,-1.278191383265128,0.2618561158446587,0.3540563448020795,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,CKB,ENSG00000166165.12,-0.0034913202003898,0.2052893458681484,-0.017006826075778,0.9864311701392976,0.9982871945606744,-0.4081604974422295,0.2557020898893025,-1.596234499369671,0.1104364478166711,0.8366651134497821,True,0.4932155850696487,0.8720470040530115,7,84375.0,1896887.0,True,1.0,8.0,8.0,True,-0.4174661210990891,-1.2628565562067084,0.2273400769058335,0.8768494707880053,-0.6819239043769016,-0.1530083378212765,True,False,False,P12277|P06732,9.116797776685496,7.741647440655837,-1.3751503360296595,-1.9977088795701488,0.102209970696888,0.175415242230395,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,IKBKG,ENSG00000269335.5,-0.4100344732429548,0.4745734724778284,-0.8640063067623553,0.3875844260114172,0.9138008066290092,-0.0014019407794305,0.2981479158727466,-0.0047021652837206,0.9962482287432824,0.9997513076754077,True,0.4981241143716411,0.8720470040530115,7,11308.0,19269.0,True,1.0,8.0,8.0,True,-1.0436336410246805,-2.0218645926278573,0.0658415059297806,0.8768494707880053,-1.018264975335601,0.1071855690403396,False,False,False,Q9Y6K9,0.0374772350452922,0.0,-0.0374772350452922,-1.0000000000000002,0.330564931278184,0.4067658214744228,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,PRPSAP2,ENSG00000141127.14,-0.0341354853057862,0.1607328063991549,-0.2123741012834432,0.8318151891174962,0.9856268415338248,-0.0012157189545713,0.1157877655701315,-0.0104995458594892,0.9916227283826052,0.9996752034517994,True,0.4958113641913027,0.8720470040530115,7,18329.0,23684.0,True,1.0,8.0,8.0,True,-0.1938703511571233,-0.3173517165348758,0.7559045054237306,0.9171102755869648,-0.015505072664915,-0.3722356296493245,True,False,False,O60256,5.164170405996631,4.43017097028878,-0.7339994357078519,-0.5698068409100182,0.5949442163863121,0.6596196250641929,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,OTUD7B,ENSG00000264522.5,0.0004634664975594,0.1472291666802536,0.0031479258356868,0.9974883227253716,0.9995907008595032,0.1971550192682669,0.1415779488091443,1.392554567477481,0.163754529757797,0.8637296832286818,True,0.4987441613626858,0.8720470040530115,7,7450.0,8243.0,True,1.0,8.0,8.0,True,0.4067059861918878,0.6990959190723162,0.4960372016874339,0.8768494707880053,0.1597498490551707,-0.0422614675540096,False,False,False,Q6GQQ9,0.7527714288252378,0.8753654545740218,0.1225940257487839,0.2776956530199377,0.7906715280279679,0.833279938149475,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
OPC,GID8,ENSG00000101193.7,-0.051688309109517,0.2568821529350757,-0.2012140918274719,0.8405311731486635,0.9874013837986612,-9.66612766514142e-05,0.1235828894192664,-0.000782157441905,0.9993759287166182,0.9999291228465432,True,0.4996879643583091,0.8720470040530115,7,14561.0,18908.0,True,1.0,8.0,6.0,True,-0.3340861816749054,-0.6823027192201309,0.5148116510621853,0.8768494707880053,-0.811781100849629,0.0099161915381138,False,False,False,Q9NWU2,4.014281967949103,2.0162924493121723,-1.9979895186369303,-3.006971408618091,0.0360097260951743,0.084542636636814,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1481,854,2,C_dual_ocular_directional
Oligo,TPD52L1,ENSG00000111907.20,2.121606450884922,0.7604776828849077,2.7898339407364445,0.0052735081635979,0.1881884726324442,1.363443126891423,0.4124766675708511,3.3055036419901844,0.0009480587192735,0.1604908427537101,True,0.0026367540817989,0.8234459919902636,7,3538.0,4935.0,True,1.0,8.0,8.0,True,0.3547414233523049,0.4626762013591335,0.6566166504405447,0.8925427404782231,0.4381437365700833,0.3418344703057059,True,False,False,Q16890,2.100819137599087,2.216973947080528,0.1161548094814413,0.2715392901733747,0.7947099972420615,0.8365773102626747,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,EPHA4,ENSG00000116106.11,1.380785520191042,0.568351642953806,2.4294563714374062,0.0151214847394968,0.2551929049643343,1.0837637581011246,0.3255518802698753,3.3290047570995704,0.0008715691570161,0.1604908427537101,True,0.0075607423697484,0.8234459919902636,7,8829.0,14902.0,True,1.0,8.0,8.0,True,0.2267700861716477,0.3396291407542926,0.7395972869819432,0.9126355109145056,-0.2438449040675792,0.6973850764108711,False,False,False,P54764,13.1727530789217,13.899106759109998,0.7263536801882964,4.319729786303013,0.002406592509334,0.0165409637326331,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,CAMK2A,ENSG00000070808.15,-0.7862108854443403,0.413001071170305,-1.9036533808895093,0.0569553417170632,0.3827918162943229,-0.9838151312249144,0.3275601452622233,-3.003464082717804,0.0026692505387671,0.2103992397711123,True,0.0284776708585316,0.8234459919902636,7,1994.0,2617.0,True,1.0,8.0,8.0,True,-0.7668507359776591,-1.735594625476199,0.1045881453893776,0.8768494707880053,-0.815548357086989,-0.8062361424218736,True,False,False,Q9UQM7,2.7726105881295866,0.1842854380308136,-2.588325150098773,-6.748149052967855,9.576421070887478e-07,6.898659786635523e-05,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,RAB6B,ENSG00000154917.10,-0.5556237321409199,0.2635380443945024,-2.108324562464996,0.0350029247320845,0.33286869523863,-0.7901002181930034,0.2739757083674295,-2.8838331065957057,0.0039286690078866,0.2255651697720861,True,0.0175014623660422,0.8234459919902636,7,20798.0,100922.0,True,1.0,8.0,8.0,True,-0.8037737878102753,-1.562036563791219,0.1410970673111882,0.8768494707880053,-1.4380469577401342,-0.1695006178804163,True,False,False,Q9NRW1,4.091398622273453,2.516724369567874,-1.574674252705579,-2.2981855480174374,0.0812548638662809,0.1490239865494697,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,GAPDH,ENSG00000111640.14,-0.541012843776272,0.2995228009327457,-1.8062492808277053,0.070879410327601,0.412129514499746,-0.5567656156583418,0.3446199621562542,-1.6155930497313982,0.1061823275958566,0.5897498786798063,True,0.0530911637979283,0.8234459919902636,7,86155.0,5116567.0,True,1.0,8.0,8.0,True,-0.2788745318361805,-0.7959241496554458,0.4418375865756753,0.8768494707880053,-0.3888028248737996,-0.1689462387985543,True,False,False,P04406,16.24092914079607,14.7042420548331,-1.5366870859629709,-1.8753467587113228,0.1323822923997485,0.2132430302991703,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,VPS25,ENSG00000131475.6,-0.482352688738842,0.2389166905549598,-2.01891583052831,0.043495968558796,0.3590742703085957,-0.4871624183390461,0.2678475399672811,-1.818804900722834,0.0689412004643489,0.5218665729647136,True,0.0344706002321744,0.8234459919902636,7,21125.0,50266.0,True,1.0,8.0,8.0,True,-0.3349629863762047,-1.1688963883021832,0.2623150838957903,0.8768494707880053,-0.3566512054993183,-0.313274767253084,True,False,False,Q9BRG1,5.115786080170143,4.556757289430308,-0.559028790739835,-0.6554665348959638,0.5426321713731306,0.6090965852632123,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,CRTAC1,ENSG00000095713.13,0.4589523908332216,0.3884421333220345,1.1815206216384648,0.2373959662924069,0.6235911044548217,0.4857395081110627,0.2218043016845652,2.1899462923935884,0.0285281321267794,0.3880847436888482,True,0.1186979831462034,0.8234459919902636,7,18084.0,46216.0,True,1.0,8.0,8.0,True,0.0484686025919423,0.0981156112288335,0.9232964417155642,0.9703062752723004,-0.0794060233763396,0.1763432285602277,False,False,False,Q9NQ79,15.59017086439384,15.78135340349414,0.1911825391003017,1.6084291837933724,0.1404211353190753,0.2233473116547953,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,STX1B,ENSG00000099365.10,-0.4479216436227001,0.2591466967610918,-1.728448207987928,0.0839078989064853,0.4350060162775165,-0.5310795808885819,0.2794048158890445,-1.9007531391279984,0.0573343546477376,0.4903293706449326,True,0.0419539494532426,0.8234459919902636,7,15253.0,47850.0,True,1.0,8.0,8.0,True,-0.206657159357924,-0.4047747728389044,0.6924124645695299,0.9012323673088282,-0.5656470655177088,0.1523327468018749,False,False,False,P61266,0.4318543641454805,0.0,-0.4318543641454805,-1.7951611109597116,0.0894376861450269,0.1594579799033047,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,NHLRC3,ENSG00000188811.13,-0.4587268980710768,0.1870143443449655,-2.4528968602799366,0.0141710964334604,0.2507531973152745,-0.4358275024922003,0.1629594412764962,-2.6744538339004493,0.007485108119602,0.2632926632853072,True,0.0070855482167302,0.8234459919902636,7,13387.0,15698.0,True,1.0,8.0,8.0,True,-0.1041889141298817,-0.1736682757157092,0.8646441060413483,0.9544013913328014,-0.5386190394027253,0.2162150044860453,False,False,False,Q5JS37,0.5611480986134731,0.0,-0.5611480986134731,-1.7369015696778918,0.0994864455064755,0.1719858327391714,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,SLC4A8,ENSG00000050438.16,-0.5987676247369605,0.3356826152769347,-1.7837314102280313,0.0744673196184327,0.4202345313074322,-0.4329483438567796,0.194331692052832,-2.2278833641765234,0.0258882938088221,0.3758867191149913,True,0.0372336598092163,0.8234459919902636,7,14105.0,18872.0,True,1.0,5.0,5.0,True,-0.5592122111043807,-0.9261244804774474,0.3886054083739166,0.8768494707880053,,,False,False,False,Q2Y0W8,0.5109549839817472,0.1214718393910106,-0.3894831445907366,-1.687124512034368,0.1065631903311856,0.1807603923024671,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,LIMA1,ENSG00000050405.13,-0.5914236383578595,0.26777342890304,-2.2086718640482146,0.0271974728026207,0.3080605055466606,-0.4271347385095893,0.1318200622113535,-3.2402862761871805,0.0011940974993076,0.1635801347484652,True,0.0135987364013103,0.8234459919902636,7,7050.0,9085.0,True,1.0,8.0,8.0,True,-0.5435376627539306,-0.8304489942384715,0.4223728845435959,0.8768494707880053,-0.642944237430779,-0.4441310880770786,True,False,False,Q9UHB6,1.7508126372838964,0.509975128489778,-1.2408375087941184,-2.188849338832897,0.0709417304234728,0.1351169303346667,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,NTNG1,ENSG00000162631.18,0.4140192482773371,0.4614142924395071,0.8972831034088881,0.369567870273893,0.7254331565009786,0.8611712529306235,0.2628877219015961,3.275813897664556,0.0010535796125174,0.1635801347484652,True,0.1847839351369465,0.8234459919902636,7,7369.0,10374.0,True,1.0,7.0,8.0,True,0.5157158895365264,1.158301866119528,0.2676643159638507,0.8768494707880053,,0.2993809882216851,False,False,False,Q9Y2I2,11.952359494559149,12.55723602213236,0.6048765275732109,3.148320356212167,0.014455884272206,0.0473486951358206,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,CDK5,ENSG00000164885.12,-0.314291369610183,0.3826898909807797,-0.8212690667231866,0.4114930233491713,0.7559621098924599,-0.6012773121589366,0.3195200336865466,-1.881814123582616,0.0598612574936063,0.4991374851264324,True,0.2057465116745856,0.8234459919902636,7,15311.0,33297.0,True,1.0,8.0,7.0,True,-0.2897105734588621,-0.8185886730503006,0.4335261690713917,0.8768494707880053,-0.6922282759210994,0.0864672627490712,False,False,False,Q00535|Q15078,0.4263718621753748,0.0,-0.4263718621753748,-1.8886277746046367,0.0751656909446871,0.1408521393369161,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,VAMP1,ENSG00000139190.16,-0.311869781198286,0.2826413216339087,-1.103411841536163,0.2698483566076581,0.6531448557707078,-0.3693398501243271,0.1464208603468013,-2.5224537627325567,0.0116539269795566,0.2948925044634364,True,0.134924178303829,0.8234459919902636,7,17323.0,89666.0,True,1.0,8.0,8.0,True,-0.5212088132684904,-0.7895987934037313,0.4440985408370822,0.8768494707880053,-1.2075938775220545,0.11791344015122,False,False,False,P23763,0.9756509322353648,0.0,-0.9756509322353648,-4.35909749423352,0.000378191250707,0.004925140521221,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,SUMF2,ENSG00000129103.17,-0.5683397687140803,0.2026776891065276,-2.80415555959571,0.0050448558370939,0.1863052264523052,-0.3114298429752012,0.1474940303229598,-2.1114742223348286,0.0347315713133996,0.4153771730130014,True,0.0173657856566998,0.8234459919902636,7,15767.0,23207.0,True,1.0,8.0,8.0,True,-0.848406547064549,-1.6206063742142327,0.1284638694816205,0.8768494707880053,-1.1742202123179697,-0.5225928818111285,True,False,False,Q8NBJ7,6.673215159817174,6.557845787948844,-0.1153693718683293,-0.3005044402661719,0.7721720528513916,0.817264488149018,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,RTCA,ENSG00000137996.12,-0.4494255458730298,0.1787380072421268,-2.5144374876252096,0.0119222436559209,0.2451132466886794,-0.3033483114577238,0.1620296353979283,-1.8721779550557591,0.0611819878940951,0.502202150630698,True,0.0305909939470475,0.8234459919902636,7,15954.0,27632.0,True,1.0,8.0,8.0,True,-0.0447807986836785,-0.0844355509696175,0.9342761805295304,0.9745460600979572,-0.2001559654353357,0.1105943680679715,False,False,False,O00442,6.424761342651654,6.421053467087591,-0.0037078755640624,-0.0061245137694568,0.995330575255442,0.9963065676876388,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,HSP90AA1,ENSG00000080824.18,0.4152151210362159,0.3057720467997573,1.3579237388829406,0.1744878838903916,0.5614622021356512,0.2953857532506893,0.2152108127763248,1.3725414138818974,0.1698949557608962,0.678099578753469,True,0.0872439419451958,0.8234459919902636,7,83980.0,1959499.0,True,1.0,8.0,8.0,True,0.1464996202428352,0.4642183458939946,0.6519680700972315,0.8923721507909563,0.09696471854717,0.1960345219385004,True,False,False,P07900,9.008450129084853,9.916948215952534,0.9084980868676809,1.9046309171494835,0.1035747593131101,0.1769039481545348,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,NDUFB10,ENSG00000140990.14,-0.2937425819357093,0.2417251784540141,-1.215192326320243,0.2242927464931139,0.6118829859634467,-0.4000416344357865,0.3328787145178291,-1.2017639367997504,0.2294550014756511,0.7315511405688242,True,0.1147275007378255,0.8234459919902636,7,45109.0,187310.0,True,1.0,8.0,8.0,True,-0.2667869087948418,-0.8191220850815873,0.4267503241610707,0.8768494707880053,-0.330449883853845,-0.2031239337358386,True,False,False,O96000,1.091191006760212,0.251534652125896,-0.839656354634316,-2.2543114125120765,0.039989729539709,0.0906338314657444,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,OSTF1,ENSG00000134996.11,-0.611746695078483,0.160229966541766,-3.817929369154698,0.0001345764389628,0.0643071474547184,-0.2881147581407199,0.1179544206442677,-2.4425939830574848,0.0145821322585332,0.3170123766340798,True,0.0072910661292666,0.8234459919902636,7,11962.0,21400.0,True,1.0,8.0,8.0,True,-0.8596792757541074,-1.1376668762787754,0.2749755100439651,0.8768494707880053,-1.0185446921548724,-0.4284809584345339,True,False,False,Q92882,3.3866275351218844,2.6563947736700224,-0.730232761451862,-0.6104225647515,0.5732802328813251,0.6387113949349298,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,PSME2,ENSG00000100911.15,-0.3783644247453088,0.3086668306523034,-1.2258020207280258,0.2202731865957599,0.6096497610993373,-0.2828899839610747,0.2391830864737239,-1.182734064233895,0.2369145593900358,0.739109115813757,True,0.1184572796950179,0.8234459919902636,7,17823.0,23488.0,True,1.0,8.0,8.0,True,-0.5510749947729146,-1.4926325586360438,0.1642945863159325,0.8768494707880053,-1.1180578930393992,0.0159079034935665,False,False,False,Q9UL46,8.267247932444,7.68285605086688,-0.5843918815771207,-0.9331375399113576,0.3912138104891597,0.4647911953943673,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,C3ORF18,ENSG00000088543.14,-0.5588433684918541,0.3195422000503046,-1.7488875284825511,0.0803104627872347,0.4279877281824619,-0.2797780767123117,0.1951975326165095,-1.4333074448331855,0.1517699953426135,0.6581587797633622,True,0.0758849976713067,0.8234459919902636,7,10787.0,16502.0,True,1.0,7.0,6.0,True,-0.2035297460811413,-0.4692143463301953,0.6512839388939904,0.8923721507909563,1.0375014319697955,-0.0046411628652265,False,False,False,Q9UK00,0.5375800388829548,0.0,-0.5375800388829548,-1.9715849746452248,0.0642271256381519,0.125563920304611,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
Oligo,SULT1A1,ENSG00000196502.11,-0.2788028894983293,0.4900257649265185,-0.5689555722445268,0.5693862905544325,0.8446987612892853,-0.6109972022374845,0.2296546535325664,-2.660504339185278,0.0078023721898701,0.2632926632853072,True,0.2846931452772162,0.8234459919902636,7,14475.0,22791.0,True,1.0,8.0,8.0,True,-0.9710318386197584,-1.4319427533781726,0.175067081359392,0.8768494707880053,-1.0111850364818942,-0.9281339746124856,True,False,False,P50225,4.17785687706045,3.8867736640071215,-0.2910832130533287,-0.7268342280143789,0.5011358191152835,0.5699368398451395,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1452,986,1,C_dual_ocular_directional
